id	name	namespace	parents	level
GO:0010256	endomembrane system organization	biological_process	GO:0016043	4
GO:0010257	NADH dehydrogenase complex assembly	biological_process	GO:0043623	6
GO:0010258	NADH dehydrogenase complex (plastoquinone) assembly	biological_process	GO:0010257	7
GO:0010259	multicellular organismal aging	biological_process	GO:0007568	5
GO:0010260	organ senescence	biological_process	GO:0007568	5
GO:0010262	somatic embryogenesis	biological_process	GO:0009793	5
GO:0010263	tricyclic triterpenoid biosynthetic process	biological_process	GO:0010683,GO:0016104,GO:1901362	6
GO:0010264	myo-inositol hexakisphosphate biosynthetic process	biological_process	GO:0032958,GO:0033517	6
GO:0010265	SCF complex assembly	biological_process	GO:0043623	6
GO:0010266	response to vitamin B1	biological_process	GO:0010243,GO:0014070,GO:0033273	5
GO:0010267	production of ta-siRNAs involved in RNA interference	biological_process	GO:0030422	7
GO:0010268	brassinosteroid homeostasis	biological_process	GO:0055088	7
GO:0010269	response to selenium ion	biological_process	GO:0010035	5
GO:0010270	photosystem II oxygen evolving complex assembly	biological_process	GO:0010207	7
GO:0010271	regulation of chlorophyll catabolic process	biological_process	GO:0090056,GO:1901404	8
GO:0010272	response to silver ion	biological_process	GO:0010038,GO:1990267	5
GO:0010273	detoxification of copper ion	biological_process	GO:0061687,GO:0098754	4
GO:0010274	hydrotropism	biological_process	GO:0009606	5
GO:0010275	NAD(P)H dehydrogenase complex assembly	biological_process	GO:0043623	6
GO:0010286	heat acclimation	biological_process	GO:0009408	5
GO:0010288	response to lead ion	biological_process	GO:0010038	6
GO:0010289	homogalacturonan biosynthetic process	biological_process	GO:0010394,GO:0052325	8
GO:0010299	detoxification of cobalt ion	biological_process	GO:0061687,GO:0098754	4
GO:0010304	PSII associated light-harvesting complex II catabolic process	biological_process	GO:0044257	7
GO:0010305	leaf vascular tissue pattern formation	biological_process	GO:0010051	7
GO:0010306	rhamnogalacturonan II biosynthetic process	biological_process	GO:0010396,GO:0052325	8
GO:0010310	regulation of hydrogen peroxide metabolic process	biological_process	GO:2000377	7
GO:0010311	lateral root formation	biological_process	GO:0009791,GO:0048645	5
GO:0010312	detoxification of zinc ion	biological_process	GO:0098754	4
GO:0010315	auxin efflux	biological_process	GO:0010928,GO:0060918	5
GO:0010321	regulation of vegetative phase change	biological_process	GO:0048580	7
GO:0010322	regulation of isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway	biological_process	GO:0010565,GO:0010675,GO:0019747,GO:0071071	7
GO:0010323	negative regulation of isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway	biological_process	GO:0010322,GO:0010677,GO:0045827,GO:0071072	8
GO:0010324	membrane invagination	biological_process	GO:0061024	5
GO:0010325	raffinose family oligosaccharide biosynthetic process	biological_process	GO:0009312	7
GO:0010332	response to gamma radiation	biological_process	GO:0010212	6
GO:0010335	response to non-ionic osmotic stress	biological_process	GO:0006970	5
GO:0010336	gibberellic acid homeostasis	biological_process	GO:0055081,GO:0055088	7
GO:0010337	regulation of salicylic acid metabolic process	biological_process	GO:0010565	7
GO:0010338	leaf formation	biological_process	GO:0048645	5
GO:0010342	endosperm cellularization	biological_process	GO:0007349	5
GO:0010343	singlet oxygen-mediated programmed cell death	biological_process	GO:0097468	7
GO:0010344	seed oilbody biogenesis	biological_process	GO:0044085	4
GO:0010345	suberin biosynthetic process	biological_process	GO:0009699	6
GO:0010346	shoot axis formation	biological_process	GO:0048646	4
GO:0010350	cellular response to magnesium starvation	biological_process	GO:0009267	6
GO:0010351	lithium ion transport	biological_process	GO:0015672,GO:0030001	7
GO:0010352	lithium ion export	biological_process	GO:0010351	8
GO:0010353	response to trehalose	biological_process	GO:0034285	7
GO:0010358	leaf shaping	biological_process	GO:0048532	5
GO:0010359	regulation of anion channel activity	biological_process	GO:0032412,GO:1903959	7
GO:0010360	negative regulation of anion channel activity	biological_process	GO:0010359,GO:0032413,GO:1903960	7
GO:0010361	regulation of anion channel activity by blue light	biological_process	GO:0010359	8
GO:0010362	negative regulation of anion channel activity by blue light	biological_process	GO:0010360,GO:0010361	8
GO:0010363	regulation of plant-type hypersensitive response	biological_process	GO:0043067,GO:0045088,GO:0080135	6
GO:0010364	regulation of ethylene biosynthetic process	biological_process	GO:0031326,GO:0031335,GO:1900911	7
GO:0010365	positive regulation of ethylene biosynthetic process	biological_process	GO:0010364,GO:0031328,GO:0031337,GO:1900913	8
GO:0010366	negative regulation of ethylene biosynthetic process	biological_process	GO:0010364,GO:0031327,GO:0031336,GO:1900912	8
GO:0010371	regulation of gibberellin biosynthetic process	biological_process	GO:0010565,GO:0019747,GO:0031326,GO:0043455,GO:0046890	6
GO:0010372	positive regulation of gibberellin biosynthetic process	biological_process	GO:0010371,GO:0031328,GO:0045828,GO:0046889	7
GO:0010373	negative regulation of gibberellin biosynthetic process	biological_process	GO:0010371,GO:0031327,GO:0045827,GO:0051055	7
GO:0010374	stomatal complex development	biological_process	GO:0009791,GO:0090558	5
GO:0010375	stomatal complex patterning	biological_process	GO:0003002	6
GO:0010376	stomatal complex formation	biological_process	GO:0044767,GO:0048646	4
GO:0010377	guard cell fate commitment	biological_process	GO:0045165	6
GO:0010378	temperature compensation of the circadian clock	biological_process	GO:0009266,GO:0042752	5
GO:0010379	phaseic acid biosynthetic process	biological_process	GO:0016106,GO:0043289,GO:0072330	7
GO:0010380	regulation of chlorophyll biosynthetic process	biological_process	GO:0090056,GO:1901463	8
GO:0010381	attachment of peroxisome to chloroplast	biological_process	GO:0051640	5
GO:0010383	cell wall polysaccharide metabolic process	biological_process	GO:0005976,GO:0044036	5
GO:0010384	cell wall proteoglycan metabolic process	biological_process	GO:0006029,GO:0044036	6
GO:0010387	COP9 signalosome assembly	biological_process	GO:0043623	6
GO:0010388	cullin deneddylation	biological_process	GO:0000338	8
GO:0010389	regulation of G2/M transition of mitotic cell cycle	biological_process	GO:1901990,GO:1902749	8
GO:0010390	histone monoubiquitination	biological_process	GO:0006513,GO:0016574	6
GO:0010391	glucomannan metabolic process	biological_process	GO:0006080	7
GO:0010392	galactoglucomannan metabolic process	biological_process	GO:0006080	7
GO:0010393	galacturonan metabolic process	biological_process	GO:0005976	6
GO:0010394	homogalacturonan metabolic process	biological_process	GO:0010393	7
GO:0010395	rhamnogalacturonan I metabolic process	biological_process	GO:0044036,GO:0044264,GO:0052546	5
GO:0010396	rhamnogalacturonan II metabolic process	biological_process	GO:0010393	7
GO:0010397	apiogalacturonan metabolic process	biological_process	GO:0005976,GO:0044723	5
GO:0010398	xylogalacturonan metabolic process	biological_process	GO:0010393	7
GO:0010399	rhamnogalacturonan I backbone metabolic process	biological_process	GO:0010395	6
GO:0010400	rhamnogalacturonan I side chain metabolic process	biological_process	GO:0010395	6
GO:0010401	pectic galactan metabolic process	biological_process	GO:0010400	7
GO:0010402	pectic arabinan metabolic process	biological_process	GO:0010400	7
GO:0010403	pectic arabinogalactan I metabolic process	biological_process	GO:0010400	7
GO:0010404	cell wall hydroxyproline-rich glycoprotein metabolic process	biological_process	GO:0010384	7
GO:0010405	arabinogalactan protein metabolic process	biological_process	GO:0010404	8
GO:0010406	classical arabinogalactan protein metabolic process	biological_process	GO:0010405	9
GO:0010407	non-classical arabinogalactan protein metabolic process	biological_process	GO:0010405	9
GO:0010408	fasciclin-like arabinogalactan protein metabolic process	biological_process	GO:0010405	9
GO:0010409	extensin metabolic process	biological_process	GO:0010404	8
GO:0010410	hemicellulose metabolic process	biological_process	GO:0010383	6
GO:0010411	xyloglucan metabolic process	biological_process	GO:0006073,GO:0010410	7
GO:0010412	mannan metabolic process	biological_process	GO:0044036,GO:0044264	5
GO:0010413	glucuronoxylan metabolic process	biological_process	GO:0045491	7
GO:0010414	glucuronoarabinoxylan metabolic process	biological_process	GO:0010413,GO:0010416	8
GO:0010415	unsubstituted mannan metabolic process	biological_process	GO:0010412	6
GO:0010416	arabinoxylan-containing compound metabolic process	biological_process	GO:0045491	7
GO:0010417	glucuronoxylan biosynthetic process	biological_process	GO:0010413,GO:0045492	8
GO:0010418	rhamnogalacturonan II backbone metabolic process	biological_process	GO:0010394,GO:0010396	8
GO:0010419	rhamnogalacturonan II side chain metabolic process	biological_process	GO:0010396	8
GO:0010421	hydrogen peroxide-mediated programmed cell death	biological_process	GO:0036474,GO:0097468	7
GO:0010422	regulation of brassinosteroid biosynthetic process	biological_process	GO:0090030,GO:1902930	7
GO:0010423	negative regulation of brassinosteroid biosynthetic process	biological_process	GO:0010422,GO:0090032,GO:1902931	8
GO:0010424	DNA methylation on cytosine within a CG sequence	biological_process	GO:0032776	7
GO:0010425	DNA methylation on cytosine within a CNG sequence	biological_process	GO:0032776	7
GO:0010426	DNA methylation on cytosine within a CHH sequence	biological_process	GO:0032776	7
GO:0010430	fatty acid omega-oxidation	biological_process	GO:0019395	7
GO:0010431	seed maturation	biological_process	GO:0003006,GO:0021700,GO:0044702,GO:0048609	4
GO:0010432	bract development	biological_process	GO:0048827	5
GO:0010433	bract morphogenesis	biological_process	GO:0009887	5
GO:0010434	bract formation	biological_process	GO:0048646	4
GO:0010438	cellular response to sulfur starvation	biological_process	GO:0009267	6
GO:0010439	regulation of glucosinolate biosynthetic process	biological_process	GO:0010675,GO:0031326,GO:0042762,GO:0043255,GO:1900376	7
GO:0010440	stomatal lineage progression	biological_process	GO:0048869	5
GO:0010441	guard cell development	biological_process	GO:0048468	5
GO:0010442	guard cell morphogenesis	biological_process	GO:0000904,GO:0009886	5
GO:0010443	meristemoid mother cell division	biological_process	GO:0000911	7
GO:0010444	guard mother cell differentiation	biological_process	GO:0030154,GO:0090627	5
GO:0010446	response to alkaline pH	biological_process	GO:0009268	5
GO:0010447	response to acidic pH	biological_process	GO:0009268	5
GO:0010448	vegetative meristem growth	biological_process	GO:0035266,GO:0080186	5
GO:0010449	root meristem growth	biological_process	GO:0035266	5
GO:0010450	inflorescence meristem growth	biological_process	GO:0003006,GO:0035266,GO:0044702	4
GO:0010451	floral meristem growth	biological_process	GO:0003006,GO:0035266,GO:0044702	4
GO:0010452	histone H3-K36 methylation	biological_process	GO:0034968	7
GO:0010453	regulation of cell fate commitment	biological_process	GO:0045595	6
GO:0010454	negative regulation of cell fate commitment	biological_process	GO:0010453,GO:0045596	6
GO:0010455	positive regulation of cell fate commitment	biological_process	GO:0010453,GO:0045597	7
GO:0010456	cell proliferation in dorsal spinal cord	biological_process	GO:0061351	5
GO:0010457	centriole-centriole cohesion	biological_process	GO:0051297	6
GO:0010458	exit from mitosis	biological_process	GO:0044772	6
GO:0010459	negative regulation of heart rate	biological_process	GO:0002027,GO:0045822	5
GO:0010460	positive regulation of heart rate	biological_process	GO:0002027,GO:0045823	5
GO:0010462	regulation of light-activated voltage-gated calcium channel activity	biological_process	GO:0016061,GO:0050848,GO:1901385	8
GO:0010463	mesenchymal cell proliferation	biological_process	GO:0072089	5
GO:0010464	regulation of mesenchymal cell proliferation	biological_process	GO:0072091	6
GO:0010466	negative regulation of peptidase activity	biological_process	GO:0045861,GO:0051346,GO:0052547	7
GO:0010467	gene expression	biological_process	GO:0043170	5
GO:0010468	regulation of gene expression	biological_process	GO:0060255	5
GO:0010469	regulation of receptor activity	biological_process	GO:0009966,GO:0065009	4
GO:0010470	regulation of gastrulation	biological_process	GO:0022603,GO:0045995	6
GO:0010476	gibberellin mediated signaling pathway	biological_process	GO:0009755	7
GO:0010477	response to sulfur dioxide	biological_process	GO:0010035,GO:1901700	5
GO:0010478	chlororespiration	biological_process	GO:0022904	6
GO:0010479	stele development	biological_process	GO:0009888	5
GO:0010480	microsporocyte differentiation	biological_process	GO:0003006,GO:0030154,GO:0044702,GO:0048533	4
GO:0010481	epidermal cell division	biological_process	GO:0051301	5
GO:0010482	regulation of epidermal cell division	biological_process	GO:0051302	6
GO:0010483	pollen tube reception	biological_process	GO:0051703	4
GO:0010492	maintenance of shoot apical meristem identity	biological_process	GO:0010074	6
GO:0010493	Lewis a epitope biosynthetic process	biological_process	GO:0033692,GO:1901137	6
GO:0010495	long-distance posttranscriptional gene silencing	biological_process	GO:0016441	6
GO:0010496	intercellular transport	biological_process	GO:0006810,GO:0009987	3
GO:0010497	plasmodesmata-mediated intercellular transport	biological_process	GO:0010496	4
GO:0010498	proteasomal protein catabolic process	biological_process	GO:0030163,GO:0051603	6
GO:0010499	proteasomal ubiquitin-independent protein catabolic process	biological_process	GO:0010498	7
