EntrezGene ID	Agilent SurePrint G3 GE 8x60k probe
100129427	A_33_P3283038
51193	
51193	A_33_P3350823
92305	A_23_P354175
92305	
26533	A_33_P3225378
84684	A_23_P48530
79973	A_23_P101476
79973	
51393	A_23_P207911
51393	
24149	A_33_P3325404
24149	A_24_P204043
24149	
24149	A_23_P145175
105375380	
658	
10630	A_24_P299685
10630	
79778	
79778	A_24_P303524
93432	A_33_P3210775
93432	A_33_P3396181
93432	A_33_P3265239
219484	A_33_P3343531
5308	A_23_P167367
5308	
100288413	A_19_P00322687
100288413	A_19_P00318425
100288413	A_19_P00320259
100288413	A_19_P00320854
100288413	A_19_P00319409
100288413	A_19_P00319407
100288413	A_19_P00319398
9215	
9215	A_23_P91697
404770	A_33_P3259228
2834	A_33_P3370364
84832	A_23_P97123
2999	A_23_P128993
185	A_23_P166616
185	
9124	A_23_P149992
9124	
27242	A_23_P30666
158035	
286827	A_32_P72341
286827	
100506658	
338653	
10518	A_33_P3308914
10518	
10179	A_23_P138975
10179	A_19_P00326348
10179	
6351	A_23_P207564
6351	A_33_P3354607
196335	A_33_P3366589
284184	A_24_P653603
284184	
4067	A_23_P147431
4067	
79629	A_23_P90523
79629	
375035	
375035	A_19_P00800563
91833	A_23_P205255
91833	A_24_P184769
91833	A_33_P3235009
91833	
2648	A_23_P66608
2648	
10174	
10174	A_33_P3409625
4632	A_24_P191326
64859	
64859	A_23_P329198
64859	A_33_P3339701
64859	A_33_P3298398
64859	A_19_P00330145
9150	A_23_P101111
9150	A_23_P89727
9150	A_33_P3401841
9150	
140680	A_23_P328034
8662	
8662	A_33_P3239222
8662	A_23_P157072
23025	A_24_P472007
23025	
51246	A_24_P394246
51246	A_23_P212475
51246	
85406	A_23_P433079
85406	A_24_P324368
441666	A_33_P3245517
441666	A_24_P161813
441666	A_32_P43826
441666	
64283	A_33_P3367126
64283	
3576	A_32_P87013
3576	A_33_P3243230
348021	
3068	A_24_P376707
3068	A_33_P3235400
2629	A_23_P201035
2629	
1478	
3776	A_33_P3213822
3776	
284307	
284307	A_23_P344281
284307	A_33_P3278560
104266963	
83546	A_23_P130653
83546	A_33_P3209406
83546	
22808	A_24_P88850
22808	
104355137	
125058	A_33_P3241937
125058	
101926975	
348840	
51205	A_23_P160240
51205	
152185	A_33_P3388006
152185	
440563	A_24_P136161
54149	A_24_P125839
54149	
101928924	
286042	A_33_P3421200
286042	A_33_P3371564
286042	
286042	A_33_P3421203
390892	A_24_P357535
4659	A_24_P56252
4659	A_23_P204564
4659	
64410	A_23_P65797
64410	
10073	A_24_P27412
10073	
2072	
2072	A_32_P157481
2072	A_33_P3243364
101929983	A_33_P3394559
101929983	A_33_P3319896
11337	
23240	A_33_P3220723
23240	
9027	A_23_P154379
6585	A_33_P3411035
6585	A_24_P940644
6585	
6585	A_33_P3411021
11283	
2196	A_23_P81507
1016	A_23_P84118
1016	
29916	
29916	A_23_P89343
22866	A_23_P153183
22866	A_33_P3240722
22866	
55159	A_24_P287826
55159	
8294	A_24_P20873
3784	
100505835	
168400	A_33_P3372874
9570	
9570	A_33_P3279441
27340	A_23_P162525
27340	
10645	
26471	A_24_P270728
26333	A_23_P28023
51458	A_23_P151975
51458	
100820829	A_33_P3423874
100820829	A_33_P3395688
100820829	
158506	A_23_P431912
50512	A_33_P3296366
50512	A_33_P3266780
3882	A_23_P89601
1307	A_33_P3210647
1307	A_23_P160318
1307	
100506462	
100130015	A_33_P3209361
100130015	A_33_P3276100
6320	A_33_P3229032
6320	
54675	A_33_P3502315
54675	
23491	A_24_P90881
23491	
54988	
54988	A_33_P3395081
350383	A_23_P49559
350383	
29802	A_33_P3299254
29802	A_33_P3401990
54878	A_33_P3577671
54878	
3595	A_23_P72077
3595	
51649	
9360	A_23_P154411
9360	
54952	A_24_P96762
54952	
283038	
283038	A_33_P3524912
8547	A_23_P115246
8547	A_33_P3275741
8547	
2870	
2870	A_23_P257256
2870	A_33_P3264875
285908	A_23_P397543
285908	
643226	A_33_P3421978
11214	
11214	A_24_P142095
2328	A_23_P155596
2328	
4283	A_23_P18452
4803	A_23_P115190
63874	A_23_P205519
63874	
5874	
5874	A_23_P107612
79583	A_24_P381975
79583	A_33_P3373384
79583	
2749	A_33_P3295148
2749	
11179	A_24_P243776
11179	
285852	A_24_P655458
285852	
80255	
80255	A_23_P165668
84961	A_23_P141146
84961	A_33_P3333587
84961	
2786	A_33_P3301709
2786	
2786	A_32_P305020
147719	A_33_P3295119
147719	
100652999	
26707	
100289678	A_23_P365418
100289678	A_23_P254442
100289678	
100289678	A_33_P3227231
766	A_23_P106656
58498	
286083	
51006	A_33_P3358799
51006	
100996455	A_24_P940434
970	
970	A_33_P3243449
51759	
23101	A_32_P850175
23101	
101927653	
4606	A_33_P3257182
727924	
220070	A_33_P3397161
54505	A_23_P81463
54505	
116988	
116988	A_23_P111452
116988	A_33_P3240543
730087	
730087	A_32_P144908
572558	A_32_P157208
574537	A_33_P3389237
80273	A_33_P3522525
9789	A_23_P2143
9789	
54913	A_33_P3271316
85236	A_33_P3229083
100192379	A_24_P238118
25960	
25960	A_23_P43276
30848	A_33_P3318343
30848	A_23_P148541
101929337	A_19_P00809455
101929337	A_19_P00318544
101929337	A_19_P00317819
171483	
7705	
7705	A_23_P108028
3381	
6094	A_23_P105002
6094	
84545	A_33_P3263824
84545	A_23_P346384
84545	
4126	A_23_P258698
4126	
100505920	A_19_P00321493
220082	A_32_P56604
79707	A_23_P126727
79707	
317781	A_33_P3372886
317781	A_33_P3284472
222642	A_33_P3353846
222642	A_33_P3234222
256435	A_23_P416711
256435	A_33_P3275055
256126	A_32_P203528
256126	
101927620	
84883	A_33_P3319231
84883	A_32_P75094
84883	
105372127	
388595	A_33_P3326553
388595	
101928401	
6430	A_33_P3366146
6430	A_23_P377819
6430	
101059918	A_23_P140614
101059918	A_32_P2392
101059918	
9833	A_23_P94422
9833	
55156	A_32_P234827
55156	
65992	A_33_P3268338
65992	A_33_P3299781
91461	A_33_P3242733
91461	A_32_P112493
91461	A_33_P3393010
91461	A_33_P3393013
84775	A_23_P27810
84775	
5929	A_33_P3235642
5929	A_23_P46690
5929	A_33_P3235640
5929	
101928809	
4761	A_32_P25295
4761	
286234	A_23_P427180
8323	A_33_P3409392
8323	
5724	A_24_P102821
5724	A_33_P3393537
177	A_33_P3396010
177	A_23_P93360
177	A_33_P3396008
5239	A_24_P254949
5239	A_24_P120907
5239	
221458	A_24_P297816
221458	A_33_P3237482
221458	A_33_P3330643
221458	
84867	A_24_P409519
84867	
118471	A_33_P3260969
81565	
81565	A_33_P3327852
81565	A_33_P3244141
9290	A_23_P322625
55633	A_23_P58983
53947	A_33_P3294002
53947	
778	
9987	A_24_P9090
9987	
9976	
330	
330	A_23_P98350
5031	A_23_P64611
116369	A_23_P30950
116369	
84286	
84286	A_33_P3293266
101927360	
57721	A_23_P110243
57721	
1909	A_33_P3401701
1909	A_24_P217572
1909	
54463	A_23_P167599
54463	
284106	
4698	A_23_P215751
4698	
728858	A_33_P3357630
57139	A_33_P3356392
57139	A_33_P3293213
57139	
51326	
51326	A_23_P371885
51326	A_33_P3328511
100294341	
100294341	A_23_P371885
100294341	A_33_P3328511
100506084	
100506084	A_23_P371885
100506084	A_33_P3328511
100996709	
100996709	A_23_P371885
100996709	A_33_P3328511
80831	A_23_P166438
3751	A_23_P259251
3751	
84787	
84787	A_33_P3359473
84787	A_33_P3262253
4014	A_23_P34452
440561	A_33_P3394559
440561	A_33_P3309911
64116	A_33_P3283824
64116	A_23_P41424
64116	
23480	
204010	A_24_P465772
204010	
200728	A_32_P206949
10940	
10940	A_23_P341275
8673	A_23_P28434
127703	A_23_P321377
127703	
51373	A_23_P258321
93100	
23420	
28964	A_33_P3401673
28964	A_23_P100912
28964	
5151	A_33_P3244951
5151	
26259	
26259	A_24_P44279
2020	A_23_P134433
57407	
11070	A_23_P6869
11311	A_23_P23719
11311	
100505616	
64754	A_32_P103291
64754	A_23_P51410
64754	
954	A_33_P3278649
954	
4613	A_24_P94402
6311	A_23_P389907
6311	
6311	A_33_P3256500
4072	A_23_P91081
4072	
1072	
1072	A_23_P35820
9625	A_33_P3335398
9625	A_23_P10559
9625	
9625	A_33_P3343981
2700	A_32_P205241
653486	
26095	A_33_P3489222
26095	A_33_P3300253
26095	A_33_P3489228
26095	
105369264	A_33_P3489222
105369264	A_33_P3300253
105369264	A_33_P3489228
105369264	
1690	
1690	A_24_P184799
259215	
7940	
101926890	
6940	A_23_P60565
6940	
79981	A_23_P81717
79981	
100129940	
100129940	A_33_P3245679
10541	
10541	A_23_P20615
284485	A_32_P212471
284485	A_33_P3255939
7978	
7978	A_23_P408108
9826	A_23_P426809
9826	
8460	A_23_P145965
8460	
26227	
26227	A_23_P85783
1180	A_23_P59772
1180	
3775	A_23_P126075
3775	A_33_P3358277
3775	
8277	A_23_P259901
8277	
57459	
84673	
100101118	
79921	A_23_P259166
7699	A_33_P3237393
7699	
92	
92	A_23_P153930
344752	A_23_P91970
100130348	A_33_P3263002
100130348	A_33_P3211327
100130348	
101928597	
3950	
3950	A_23_P110777
10522	
23563	A_23_P430670
23563	
55325	A_23_P41437
55325	
51154	A_33_P3357580
51154	
162073	
162073	A_24_P835500
152405	
26031	A_24_P377499
26031	
401164	
7753	A_23_P127652
7753	
3350	A_24_P97687
3350	
1029	A_33_P3411628
1029	A_23_P43490
1029	
5911	A_24_P81965
5911	
166793	A_24_P154573
166793	
171220	A_33_P3279379
100873065	
100506930	A_24_P16214
100506930	
653657	A_23_P378450
26019	A_33_P3218772
26019	A_33_P3218760
26019	A_23_P149818
26019	A_33_P3279049
26019	A_33_P3218768
92703	A_23_P149664
92703	
653659	A_23_P149664
653659	
348158	A_23_P66328
348158	A_33_P3265129
348158	
203062	A_33_P3297126
203062	A_33_P3291567
203062	
9641	
1555	A_24_P339514
1555	A_23_P208373
1555	
374860	A_33_P3343452
374860	A_33_P3343457
27071	A_23_P255444
27071	
55049	A_23_P67589
55049	A_33_P3214705
29063	
29063	A_24_P248863
23536	
23536	A_23_P141100
25836	A_23_P213883
25836	
54439	
54221	
1340	A_23_P108244
286336	A_23_P314250
286336	
150568	
150568	A_24_P709476
150696	
150696	A_23_P154358
150696	A_33_P3389827
84311	
3445	A_23_P146539
152578	A_33_P3679221
6904	
5166	A_24_P243749
5166	
150677	A_23_P90997
51362	A_23_P351320
51362	A_24_P414786
51362	
10435	A_23_P1602
10435	
2520	A_23_P159191
338005	A_33_P3464438
338005	
338005	A_32_P162192
89822	A_24_P112032
89822	A_23_P42128
89822	
375189	A_23_P16798
375189	
857	A_24_P12626
857	
6396	
6396	A_23_P29555
6396	A_33_P3210909
6396	A_33_P3210916
6396	A_33_P3210900
6396	A_33_P3210904
57560	A_23_P316150
57560	
379025	A_23_P383601
379025	
4747	A_33_P3287785
4747	
90288	A_32_P99753
90288	
1804	A_23_P170888
1804	A_24_P59111
1804	A_33_P3423556
1804	
7703	
54995	
54995	A_33_P3320648
54995	A_33_P3246083
124936	A_24_P228026
124936	
3856	A_23_P14072
3856	A_33_P3372368
3856	
83935	A_23_P150325
101930452	
101929733	
101927692	
8798	
10152	A_24_P933418
10152	
100775107	
641367	A_24_P734720
101927660	
283600	A_23_P106258
284593	
400002	
112869	
112869	A_33_P3256677
259173	A_32_P420009
259173	
64422	A_23_P212706
64422	
55184	A_23_P40315
55184	
51430	A_23_P104054
51430	
9153	A_23_P48816
9153	
80216	
80216	A_23_P133133
80216	A_23_P144531
105371426	A_33_P3307475
112616	A_23_P256413
112616	A_33_P3376828
132228	A_32_P466877
100528017	A_23_P87238
5571	A_23_P36513
5571	A_33_P3340254
5571	
114771	A_23_P96899
100505782	
101927447	
10288	
102725035	
1012	A_32_P85999
1012	
79666	A_23_P20275
79666	
29980	
29980	A_33_P3416009
29980	A_23_P425502
9651	
124783	A_23_P352389
3439	A_24_P403459
81689	A_24_P387609
81689	
149047	A_33_P3492750
149047	
9846	A_23_P203743
9846	
55014	A_33_P3269149
55014	
79890	A_23_P151820
79890	
56143	A_33_P3258546
56143	A_24_P360206
441381	A_33_P3376341
441381	
129868	A_23_P17173
129868	A_33_P3248163
653192	A_23_P17173
653192	A_33_P3248163
7170	A_32_P119197
7170	A_33_P3346193
7170	A_33_P3223980
7170	
10735	A_33_P3304293
10735	A_24_P66125
10735	
10735	A_33_P3304304
9501	A_23_P94819
378884	A_33_P3264116
57663	
57663	A_23_P78504
100287114	
255119	
728568	A_24_P769672
728568	
387882	
51009	A_23_P118749
51009	
9894	
9894	A_33_P3287770
9651	A_24_P21887
9651	A_33_P3334180
259232	A_33_P3230166
259232	A_33_P3269166
259232	
259232	A_33_P3269159
6152	A_33_P3265290
6152	
290	
160762	
160762	A_23_P345175
116966	
116966	A_33_P3375736
116966	A_24_P91985
11016	
11016	A_23_P361495
80274	A_33_P3230990
80274	A_33_P3480395
80274	A_33_P3417487
80274	
9819	A_23_P92230
9819	
400818	A_23_P359430
400818	A_33_P3215906
400818	A_33_P3372788
400818	A_32_P149492
400818	A_24_P161293
728841	A_23_P359430
728841	A_33_P3215906
728841	A_33_P3372788
728841	A_32_P149492
728841	A_24_P161293
282617	
5198	
5198	A_23_P402610
9736	A_24_P126417
9736	
164684	A_33_P3357292
164684	
164684	A_23_P410128
57535	A_33_P3410026
57535	
57535	A_33_P3265222
57535	A_33_P3256793
55269	
55269	A_33_P3313555
55269	A_33_P3232173
752014	A_33_P3317483
752014	
51028	A_33_P3674851
51028	
7542	
100996570	
100996570	A_19_P00318899
55374	
55621	
84273	A_23_P7074
375190	
375190	A_19_P00813077
375190	A_33_P3362900
375190	A_19_P00804215
79969	
10554	A_23_P258093
10554	
56992	A_23_P80902
56992	
57693	A_24_P258955
57693	
55544	A_23_P17430
55544	
9487	
9487	A_23_P38618
54778	
54778	A_23_P77160
1845	A_23_P129956
1845	
392843	A_33_P3313352
392843	
2631	
2631	A_23_P82674
10941	A_33_P3346766
10941	A_33_P3389237
10941	
1280	A_23_P500464
1280	
100529063	
389668	A_33_P3225298
389668	
79637	
79637	A_23_P15375
56954	A_24_P120346
56954	
106821730	A_23_P163481
54509	A_24_P104119
54509	
79712	A_23_P153945
79712	A_33_P3374378
79712	
2040	A_24_P141214
2040	
7039	A_33_P3408203
7039	A_23_P377291
7039	
50848	A_33_P3238250
50848	A_24_P319364
50848	
342979	A_33_P3258056
342979	A_33_P3258061
25912	A_24_P393461
25912	A_23_P63243
7041	
7041	A_33_P3236858
101926964	
4644	A_24_P255218
4644	
84830	
84830	A_23_P156826
84830	A_33_P3419790
100874018	
101180976	
54969	
7574	
7574	A_24_P21831
344558	A_24_P589266
344558	A_33_P3223909
1370	A_24_P137461
3769	A_33_P3314857
3769	A_33_P3316173
3769	A_23_P312752
100137047	A_33_P3344951
100137047	
83886	A_23_P106806
83886	
11033	A_33_P3422133
11033	
2483	
8603	
8603	A_23_P121506
8140	A_24_P335620
8140	
23585	A_24_P113824
23585	
10943	A_33_P3330872
10943	A_23_P217778
10943	A_23_P353514
10943	
347741	
2215	
55808	A_23_P54968
55808	
127124	A_23_P23797
100508046	
4190	
4190	A_23_P101950
4190	A_33_P3261818
9197	A_33_P3251108
9197	
284021	
102724508	
6567	A_23_P137097
160851	A_23_P502980
160851	
5162	A_33_P3364884
5162	
255877	A_23_P324813
255877	
5737	A_33_P3376551
5737	A_33_P3358183
5737	A_33_P3376546
51308	A_23_P19182
51308	
599	
599	A_23_P418373
728661	A_33_P3313596
728661	A_24_P942211
728661	A_33_P3245066
728661	
105373185	A_33_P3388641
84335	A_33_P3344201
84335	A_33_P3222451
84335	
146664	A_24_P138784
146664	A_24_P219474
146664	
8872	
23784	
8399	A_23_P88767
9882	A_23_P88095
9882	
401667	A_33_P3268060
4015	A_23_P122216
4015	
25876	A_33_P3314643
339168	
339168	A_24_P307289
164284	A_32_P300427
164284	
646652	A_32_P145051
646652	A_23_P427299
201651	
201651	A_33_P3300916
150000	
150000	A_23_P397480
150000	A_23_P307570
4618	A_23_P76460
222662	A_32_P494620
100287225	A_19_P00318380
100287225	
100287225	A_33_P3375819
100287225	A_19_P00321726
100287225	A_19_P00319800
55016	A_24_P188800
55016	
84083	A_24_P222997
84083	A_24_P32394
84083	
4883	
4883	A_23_P58676
388610	A_24_P734953
3491	A_23_P46429
3491	
338694	A_33_P3556839
60314	A_23_P116797
60314	
9246	A_23_P75741
100132979	
23492	
23492	A_33_P3343845
23492	A_23_P250735
23492	A_33_P3326662
823	
2861	A_24_P85557
3490	A_23_P353035
3490	
54586	A_24_P100650
728734	A_23_P339954
100507607	A_23_P339954
89958	A_24_P100517
8192	A_23_P4754
8192	
6493	
6493	A_23_P301886
6493	A_23_P211110
5972	A_23_P34637
10268	A_23_P111737
10268	
2584	
134187	A_23_P358564
6373	A_23_P125278
6373	
9692	
9692	A_23_P14340
51629	A_23_P100764
51629	
27189	A_33_P3339625
55810	A_24_P21985
55810	
65109	A_24_P310630
65109	
7592	A_23_P45234
7592	
444882	A_33_P3243486
444882	A_33_P3225630
923	A_23_P311875
923	
57130	A_23_P5163
57130	
1672	A_23_P71480
1455	A_33_P3259017
1455	
23428	A_33_P3310301
23428	A_23_P205489
23428	
204219	A_33_P3408305
204219	A_24_P943017
204219	
100527949	A_23_P42588
6591	A_23_P169039
65018	A_23_P23194
90268	
90268	A_33_P3248424
105377924	
55282	
55282	A_23_P118042
79031	A_24_P80138
79031	
440275	
4643	A_33_P3297978
4643	
653567	A_33_P3382031
653567	A_33_P3271684
56547	
56547	A_23_P2052
284382	A_33_P3345011
56670	A_24_P265832
1536	A_24_P365767
1536	
146850	
553115	A_23_P313
553115	
29058	
29058	A_23_P17490
130574	A_24_P37253
130574	A_33_P3359047
130574	
1912	A_23_P34510
1912	A_23_P423864
1912	
6059	A_23_P41380
6059	
534	
27163	A_33_P3297217
27163	A_23_P155666
27163	
57703	A_23_P373799
115939	
282808	A_32_P88719
101927829	
54764	A_33_P3261565
54764	
100132215	A_33_P3394853
25902	A_24_P235049
25902	
26011	A_24_P342312
26011	
1054	A_33_P3253807
134526	A_23_P44207
134526	
50807	A_33_P3775007
50807	
79586	A_33_P3316878
79586	A_33_P3262012
643719	A_33_P3340869
643719	A_33_P3340868
644246	A_19_P00809076
644246	A_33_P3220105
644246	A_19_P00323454
5457	A_23_P205164
5457	A_33_P3209772
5457	A_33_P3220780
84695	A_24_P88763
84695	A_23_P39799
84695	
157310	A_33_P3627001
157310	
375616	A_32_P206497
375616	
375616	A_33_P3383606
375616	A_33_P3383611
100996286	
102724714	
11339	A_23_P379614
7918	
55627	A_23_P255286
55627	
201725	A_33_P3377691
201725	A_33_P3344243
7348	
7348	A_24_P200219
79192	A_33_P3336257
128817	A_33_P3381087
378108	
28962	A_32_P154830
28962	
5083	
5083	A_23_P426944
5083	A_32_P70818
473	A_24_P342591
473	
100652853	A_19_P00318587
3061	A_33_P3360249
3061	A_23_P74178
27342	
27342	A_24_P337746
3684	
3684	A_23_P124108
7027	
7027	A_33_P3384452
57215	A_24_P365954
79841	A_32_P167705
79841	
58530	
153830	A_23_P167559
153830	
4948	
6909	A_23_P164451
6909	
6143	A_23_P77779
6143	
9048	A_33_P3214586
9048	
833	
105370809	
10168	
10168	A_33_P3222703
10168	A_33_P3222698
84814	A_23_P157736
84814	A_33_P3227079
643837	
643837	A_24_P750305
8312	
10868	
10868	A_23_P217028
285025	
285025	A_33_P3348884
285025	A_33_P3279004
285025	A_33_P3495120
285025	A_19_P00317491
285025	A_19_P00317490
3762	A_24_P309521
3762	
29923	A_23_P20022
148479	A_32_P58425
148479	
4927	
29090	A_23_P78410
29090	
3592	A_23_P91943
3592	
339263	
339263	A_19_P00320517
339263	A_19_P00320842
339263	A_19_P00324604
339263	A_19_P00316405
339263	A_19_P00322906
339263	A_19_P00316404
339263	A_24_P59607
339263	A_19_P00804596
339263	A_19_P00320841
339263	A_19_P00316012
30818	A_23_P356004
30818	
3754	A_33_P3424062
3460	
400359	A_33_P3213337
23415	
26716	A_23_P111092
26716	A_24_P940897
56926	
56926	A_24_P339664
163227	A_33_P3237403
163227	A_32_P48244
163227	
4617	
143570	
143570	A_33_P3333667
143570	A_23_P370162
56147	A_33_P3403693
56147	
56147	A_24_P360206
653140	
27329	A_23_P160262
27329	
6362	A_23_P55270
255022	A_32_P812268
3886	A_23_P78201
286178	A_33_P3492791
55586	A_33_P3355281
4724	
442868	A_23_P45598
442868	
390616	A_33_P3422394
100506749	
84072	A_33_P3273230
84072	
27255	A_33_P3329378
27255	
653423	A_23_P416011
653423	A_23_P324319
653423	
56896	
56896	A_33_P3222183
56896	A_23_P210224
56896	A_23_P401691
400221	
400221	A_33_P3257518
103910	A_32_P42925
3558	A_23_P30122
29028	A_33_P3217238
29028	
84816	A_23_P122775
84816	
5273	
5273	A_23_P313981
6291	A_23_P87238
57673	A_23_P359854
57673	A_33_P3396646
284365	A_23_P405282
23005	A_24_P944444
23005	
101928784	
7866	A_23_P92132
7866	A_23_P361405
7866	A_33_P3273624
7866	
64112	
200150	A_23_P510
200150	
80124	A_32_P74366
80124	A_33_P3223467
157313	A_23_P385861
157313	
6737	A_23_P47691
7388	A_33_P3299892
7388	
101410540	
257	A_23_P85941
83729	
83729	A_24_P141707
57396	A_23_P61674
57396	
100505975	
283514	A_24_P59735
1022	
1022	A_23_P133585
57085	A_23_P158596
57085	
9791	A_23_P168868
9791	A_33_P3240144
9791	
128977	
128977	A_24_P922357
2107	A_23_P133582
2107	
3753	A_33_P3364023
388820	A_33_P3364023
102723475	A_33_P3364023
102060282	
55211	A_23_P380526
55211	
222	A_23_P24311
222	
738	
738	A_23_P104641
400084	A_33_P3789069
864	A_23_P51231
864	A_33_P3221748
864	
9452	A_23_P171074
9452	
84905	A_33_P3220095
3274	A_23_P7535
440896	
80243	A_33_P3394995
80243	A_33_P3394993
80243	
1052	A_33_P3253804
219972	A_33_P3212232
219972	A_24_P153568
90673	A_23_P428640
90673	A_19_P00325695
90673	
90809	A_23_P48610
90809	
197259	A_23_P61050
197259	
26140	
26140	A_23_P380928
26140	A_24_P37540
284058	A_23_P55376
284058	
11345	A_24_P356338
11345	
155051	A_33_P3461948
155051	
2830	A_33_P3345469
154872	A_33_P3241056
26692	
120	
120	A_24_P90097
101928846	
10319	A_33_P3277532
10319	A_33_P3277527
23173	A_23_P155907
23173	
84698	A_32_P209208
84698	A_23_P380379
84698	
389376	A_24_P367079
85378	A_23_P6546
85378	
119692	A_33_P3208975
126006	A_24_P399500
55388	A_33_P3867534
55388	
9196	A_23_P370454
9196	
23239	A_23_P89762
23239	
6447	A_23_P62081
26257	
79140	A_23_P62764
79140	
6809	A_23_P139143
6809	
2639	A_23_P90089
2639	
2639	A_33_P3390873
6696	A_23_P7313
6696	
7730	A_24_P168398
7730	
80144	
80144	A_32_P107876
80144	A_33_P3380642
119694	A_33_P3268084
8601	A_23_P73097
8601	
57010	
100133991	
100133991	A_33_P3231858
100499171	
400668	A_33_P3298775
389333	A_33_P3368950
101669764	
128360	A_23_P23507
100526830	A_33_P3294901
100526830	A_24_P262201
100526830	A_23_P501451
100526831	A_33_P3294901
100526831	A_24_P262201
100526831	A_23_P501451
3674	
3674	A_24_P65373
9925	A_23_P216476
553158	A_33_P3489675
553158	A_33_P3265855
9903	A_23_P341223
9903	
646457	
757	
4314	A_23_P161698
4314	
57185	A_23_P46604
57185	A_24_P45367
57185	
29078	A_24_P171983
100132464	
401665	A_33_P3307119
728656	A_32_P179998
728656	
23315	A_24_P58054
23315	
391107	A_33_P3306684
391107	A_33_P3225535
7351	A_23_P47704
7351	
1669	A_23_P326080
9194	
9194	A_32_P130630
100270679	A_33_P3875565
7855	A_23_P108437
3682	A_23_P218375
3682	
7078	A_23_P399078
55531	
55531	A_23_P401774
55531	A_33_P3415668
643923	
643923	A_23_P401774
643923	A_33_P3415668
5053	A_23_P2501
5053	
387921	
387921	A_32_P129950
4297	A_33_P3259615
4297	A_33_P3307307
4297	A_33_P3390576
4297	A_33_P3390570
4297	
3796	A_33_P3407065
3796	
225689	
23220	
23220	A_24_P158718
9701	A_33_P3396473
9701	A_33_P3397279
9701	
10865	A_33_P3389342
10865	A_23_P143016
10865	A_24_P929441
2273	
2273	A_33_P3849275
2273	A_33_P3398392
3456	A_23_P71774
64395	A_23_P28375
64395	
128408	A_24_P57898
64866	A_23_P113613
64866	
7403	A_33_P3218955
7403	A_33_P3340718
7403	
389827	A_33_P3394769
389827	A_33_P3277611
164781	
