EntrezGene ID	Affy HG U133-PLUS-2 probeset
5911	214487_s_at
166793	229089_at
166793	
171220	211325_x_at
100873065	
100506930	1560238_at
100506930	243924_at
100506930	242462_at
100506930	1557046_x_at
100506930	1557044_at
100506930	
653657	1552456_a_at
26019	203519_s_at
26019	
92703	212165_at
92703	212164_at
92703	
653659	212165_at
653659	212164_at
653659	
348158	241914_s_at
348158	230554_at
348158	214069_at
348158	241915_at
348158	
203062	1552799_at
203062	231317_at
203062	228862_at
203062	
9641	214398_s_at
9641	204549_at
1555	206755_at
1555	217133_x_at
1555	206754_s_at
1555	
374860	
374860	1562292_at
374860	1562294_x_at
27071	222859_s_at
27071	222858_s_at
27071	219290_x_at
27071	236707_at
55049	218958_at
55049	51200_at
29063	220473_s_at
29063	219917_at
29063	
23536	
23536	219384_s_at
25836	212469_at
25836	242352_at
25836	207108_s_at
25836	212483_at
25836	213918_s_at
25836	
54439	243295_at
54439	225326_at
54439	
54221	
1340	201441_at
1340	
286336	227002_at
286336	
150568	
150568	230495_at
150696	1562378_s_at
150696	1552797_s_at
150696	239528_at
150696	
84311	
3445	207932_at
152578	1564881_at
6904	
5166	205960_at
5166	225207_at
5166	1562321_at
5166	
150677	242883_at
51362	203377_s_at
51362	203376_at
51362	
10435	209850_s_at
10435	214014_at
10435	
2520	208138_at
338005	1564601_at
338005	
89822	224049_at
89822	
375189	235627_at
375189	1557476_at
857	203065_s_at
857	212097_at
857	
6396	
6396	207707_s_at
57560	226098_at
57560	1558956_s_at
57560	
379025	225724_at
379025	
379025	239432_at
4747	221805_at
4747	221801_x_at
4747	221916_at
4747	
90288	232639_at
90288	
1804	207789_s_at
1804	228546_at
1804	1554796_at
1804	
7703	
54995	
54995	219133_at
124936	
124936	225804_at
3856	209008_x_at
3856	
83935	223595_at
101930452	
101929733	
101927692	
8798	212954_at
8798	
10152	211793_s_at
10152	231075_x_at
10152	207268_x_at
10152	209856_x_at
10152	225112_at
10152	225098_at
10152	
100775107	
641367	
101927660	1562543_at
283600	237765_at
284593	232899_at
400002	
112869	
112869	48117_at
112869	221822_at
259173	229887_at
259173	243276_at
259173	222333_at
64422	221492_s_at
64422	220237_at
64422	
55184	219951_s_at
55184	1554818_s_at
51430	203429_s_at
51430	
9153	207249_s_at
9153	
80216	
80216	227438_at
80216	243222_at
80216	207133_x_at
112616	226017_at
112616	
132228	237024_at
100528017	207096_at
100528017	208607_s_at
5571	201805_at
5571	227528_s_at
5571	227527_at
5571	231974_at
5571	
114771	1553059_at
100506388	238091_at
100505782	
101927447	1562655_at
10288	
102725035	
1012	
79666	218640_s_at
79666	222699_s_at
79666	
29980	
29980	221677_s_at
9651	
124783	1553804_a_at
124783	1553803_at
3439	208375_at
3439	208344_x_at
81689	221425_s_at
81689	209273_s_at
81689	209274_s_at
149047	
149047	1570235_at
9846	203853_s_at
9846	
55014	218666_s_at
55014	222708_s_at
55014	
79890	60471_at
79890	219456_s_at
79890	219457_s_at
79890	
56143	211838_x_at
56143	223435_s_at
56143	210674_s_at
56143	224212_s_at
441381	
129868	1553618_at
129868	1553619_a_at
653192	1553618_at
653192	1553619_a_at
7170	238065_at
7170	222976_s_at
7170	
7170	224164_at
10735	
10735	207983_s_at
10735	209023_s_at
10735	209022_at
9501	233134_at
9501	221614_s_at
9501	238120_at
378884	
57663	
57663	220895_at
100287114	1555196_at
255119	231565_at
255119	
728568	226943_at
728568	226927_at
728568	
387882	225105_at
387882	
51009	226719_at
51009	218333_at
51009	
9894	
9894	34260_at
9894	209528_s_at
9651	206080_at
259232	242880_at
259232	228608_at
259232	
259232	1554702_at
6152	200013_at
6152	214143_x_at
290	202888_s_at
290	
160762	
160762	244833_at
116966	1552430_at
116966	
116966	1557132_at
11016	228830_s_at
11016	235160_at
11016	206402_s_at
11016	244587_at
11016	206684_s_at
11016	214184_at
11016	
11016	228829_at
80274	1552388_at
80274	233988_x_at
80274	
9819	210954_s_at
9819	240557_at
9819	204094_s_at
9819	238932_at
9819	
9819	210953_at
400818	201104_x_at
400818	226740_x_at
400818	229447_x_at
400818	201103_x_at
400818	214693_x_at
400818	213612_x_at
400818	215434_x_at
728841	201104_x_at
728841	226740_x_at
728841	229447_x_at
728841	201103_x_at
728841	214693_x_at
728841	213612_x_at
728841	215434_x_at
282617	1552609_s_at
5198	
5198	213302_at
9736	212066_s_at
9736	242647_at
9736	212065_s_at
9736	215013_s_at
9736	
9736	207365_x_at
164684	
164684	1552514_at
57535	
57535	243349_at
57535	226248_s_at
57535	221874_at
55269	
55269	218371_s_at
55269	222612_at
55269	222611_s_at
55269	226574_at
752014	222009_at
752014	
51028	222478_at
51028	
7542	214311_at
7542	214310_s_at
7542	209428_s_at
100996570	1556510_at
100996570	1556511_a_at
100996570	231364_at
55374	213550_s_at
55374	221096_s_at
55374	
55621	210463_x_at
55621	203701_s_at
55621	
84273	223157_at
375190	
375190	230435_at
79969	
10554	32836_at
10554	215535_s_at
10554	
56992	219306_at
56992	
57693	1555337_a_at
57693	225296_at
57693	
55544	212430_at
55544	
9487	
9487	205873_at
9487	213889_at
9487	232262_at
9487	239943_x_at
54778	
54778	218761_at
1845	201538_s_at
1845	201537_s_at
1845	201536_at
1845	
392843	
2631	
2631	201816_s_at
10941	207958_at
10941	
1280	213492_at
1280	217404_s_at
1280	
100529063	201544_x_at
100529063	
389668	
79637	
79637	229906_at
79637	219096_at
56954	218557_at
56954	
54509	1554539_a_at
54509	219045_at
54509	222812_s_at
54509	241886_x_at
54509	1554538_at
54509	
79712	236457_at
79712	238585_at
79712	219770_at
79712	239390_at
79712	
2040	201060_x_at
2040	201061_s_at
2040	
7039	205016_at
7039	205015_s_at
7039	211258_s_at
7039	
50848	223000_s_at
50848	221664_s_at
50848	224097_s_at
50848	222354_at
50848	
342979	231018_at
342979	
25912	1555226_s_at
25912	223034_s_at
25912	1555225_at
7041	
7041	209651_at
101926964	
4644	227761_at
4644	241966_at
4644	204527_at
4644	
84830	215100_at
84830	229070_at
84830	
100874018	1561545_at
101180976	
54969	218646_at
54969	
7574	
7574	219595_at
7574	1555325_s_at
344558	228461_at
1370	216223_at
1370	
3769	210179_at
3769	211427_s_at
3769	
100137047	222256_s_at
100137047	
83886	232074_at
83886	
11033	219150_s_at
11033	90265_at
11033	
2483	204145_at
2483	
8603	
8603	203600_s_at
8140	201195_s_at
8140	
23585	217766_s_at
23585	222401_s_at
23585	
10943	207551_s_at
10943	236165_at
10943	214009_at
10943	
347741	
2215	204006_s_at
2215	204007_at
2215	
55808	227725_at
55808	
127124	230565_at
100508046	235445_at
4190	
4190	200978_at
4190	235374_at
9197	203165_s_at
9197	203164_at
9197	243724_at
9197	1554148_a_at
9197	
284021	217513_at
284021	
102724508	236842_at
6567	204462_s_at
160851	1553300_a_at
160851	235952_at
160851	240145_at
160851	216349_at
160851	227415_at
160851	
5162	208911_s_at
5162	211023_at
5162	
255877	243825_at
255877	228311_at
255877	1554625_at
255877	
5737	1555097_a_at
5737	207177_at
51308	205331_s_at
51308	
599	
599	209311_at
599	1555140_a_at
728661	217122_s_at
728661	
105373185	
84335	224982_at
84335	1555821_a_at
84335	
146664	238445_x_at
146664	1563137_at
146664	
8872	
8872	201725_at
23784	
8399	207222_at
9882	203386_at
9882	203387_s_at
9882	
401667	
4015	215446_s_at
4015	204298_s_at
4015	213640_s_at
4015	
25876	216119_s_at
339168	1560281_a_at
339168	
164284	235548_at
164284	
646652	
201651	
201651	1569582_at
150000	
150000	1555265_at
150000	233371_at
150000	1552583_s_at
150000	1552582_at
4618	206372_at
222662	1555043_at
222662	
100287225	
55016	229383_at
55016	219574_at
55016	235385_at
55016	
55016	1562338_at
84083	224124_at
84083	244092_at
84083	239538_at
84083	
4883	219790_s_at
4883	219789_at
4883	219054_at
4883	
388610	227862_at
3491	201289_at
3491	210764_s_at
338694	1563042_at
60314	218220_at
60314	
9246	201649_at
100132979	
23492	
23492	212914_at
823	
823	200752_s_at
2861	214586_at
2861	209631_s_at
3490	201163_s_at
3490	201162_at
54586	1554982_a_at
54586	232868_at
54586	1554981_at
728734	
100507607	
89958	225777_at
8192	202799_at
8192	
6493	237923_at
6493	208157_at
6493	206558_at
6493	241726_at
6493	
6493	1557900_at
5972	206367_at
10268	205326_at
10268	
2584	204374_s_at
2584	
134187	1553325_at
6373	211122_s_at
6373	
9692	
9692	202713_s_at
9692	202714_s_at
51629	223649_s_at
51629	
27189	224079_at
55810	203734_at
55810	1555305_at
65109	218757_s_at
65109	
7592	1553217_s_at
7592	1553216_at
7592	
444882	
923	213958_at
923	211900_x_at
923	211893_x_at
923	208602_x_at
923	
923	1566448_at
57130	218052_s_at
57130	
1672	210397_at
1455	202574_s_at
1455	202573_at
1455	
23428	216092_s_at
23428	202752_x_at
23428	217248_s_at
23428	
204219	1554253_a_at
204219	1554252_a_at
204219	
100527949	218805_at
100527949	64064_at
6591	213139_at
65018	209018_s_at
65018	209019_s_at
90268	
90268	229470_at
90268	228382_at
90268	229268_at
90268	240834_at
105377924	231677_at
55282	
55282	220003_at
79031	219043_s_at
440275	
440275	225164_s_at
440275	237145_at
4643	203072_at
4643	
4643	1556623_at
653567	
56547	
56547	220541_at
284382	243208_x_at
56670	223939_at
1536	203923_s_at
1536	203922_s_at
1536	
146850	1558770_a_at
553115	217923_at
553115	
29058	220477_s_at
29058	224584_at
130574	239028_at
130574	227763_at
130574	227764_at
130574	
1912	200919_at
1912	
1912	238131_at
6059	201872_s_at
6059	201873_s_at
6059	
534	
27163	227135_at
27163	214765_s_at
27163	
57703	226588_at
115939	213105_s_at
115939	213104_at
282808	215782_at
101927829	
54764	225130_at
54764	225138_at
54764	225131_at
54764	
100132215	
25902	225520_at
25902	231094_s_at
25902	
26011	213273_at
26011	
1054	204203_at
1054	225527_at
134526	238160_at
134526	
50807	224796_at
50807	224791_at
50807	221039_s_at
50807	224790_at
50807	236533_at
50807	
79586	202175_at
79586	
643719	
644246	230388_s_at
5457	239997_at
5457	211341_at
5457	206940_s_at
84695	228253_at
84695	
157310	227848_at
157310	
375616	1556956_at
375616	
375616	242855_at
375616	1557621_at
100996286	1559205_s_at
100996286	
102724714	239287_at
11339	213599_at
7918	
55627	207856_s_at
55627	
201725	238015_at
201725	235088_at
7348	210064_s_at
7348	210065_s_at
7348	
79192	230472_at
128817	234803_at
378108	1554183_s_at
378108	1554182_at
28962	218196_at
28962	235198_at
28962	235197_s_at
28962	
5083	
5083	207059_at
5083	231145_at
473	200938_s_at
473	200940_s_at
473	221643_s_at
473	200939_s_at
473	
473	1557349_at
100652853	231046_at
3061	
3061	207619_at
27342	
27342	218310_at
3684	
3684	205786_s_at
7027	
7027	242939_at
7027	212330_at
7027	204147_s_at
57215	212910_at
79841	220390_at
79841	
58530	
153830	226077_at
153830	238949_at
153830	
4948	
6909	213417_at
6909	205993_s_at
6909	40560_at
6143	200029_at
6143	
9048	207675_x_at
9048	216052_x_at
9048	210237_at
9048	
833	202402_s_at
833	212971_at
833	240983_s_at
833	
105370809	237161_at
10168	
10168	233070_at
10168	205855_at
84814	224506_s_at
84814	
643837	236564_at
643837	
643837	231942_at
643837	1557055_s_at
643837	227201_at
643837	235497_at
643837	237011_at
8312	212849_at
8312	
10868	
10868	203965_at
285025	
285025	1553645_at
285025	1563456_at
3762	208397_x_at
3762	237186_at
3762	238780_s_at
3762	211817_s_at
3762	208404_x_at
29923	218507_at
29923	1554452_a_at
148479	225005_at
148479	217658_at
148479	
4927	214192_at
4927	202900_s_at
4927	
29090	223180_s_at
29090	223181_at
29090	
3592	
339263	
339263	238166_s_at
339263	238167_at
339263	228146_at
339263	1557346_a_at
30818	1555694_a_at
30818	231774_at
30818	228269_x_at
30818	234198_at
30818	
30818	1569355_at
3754	210263_at
3460	
400359	
23415	220802_at
26716	1556987_s_at
26716	1556986_at
26716	216817_s_at
26716	1567657_at
56926	
56926	222206_s_at
163227	238791_at
163227	
4617	207424_at
143570	
143570	230557_at
143570	237666_at
56147	
56147	224212_s_at
56147	223435_s_at
56147	210674_s_at
653140	231386_at
653140	
27329	243799_x_at
27329	219803_at
27329	
6362	209924_at
6362	32128_at
255022	1554367_at
3886	216921_s_at
286178	1556573_s_at
55586	
55586	224179_s_at
4724	209303_at
4724	
442868	208331_at
442868	
390616	216073_at
100506749	
84072	223861_at
84072	
27255	207195_at
27255	
653423	211381_x_at
653423	207271_x_at
653423	1553582_a_at
653423	210884_s_at
653423	1553579_a_at
56896	
56896	224100_s_at
56896	222797_at
400221	
103910	221474_at
103910	201318_s_at
3558	207849_at
29028	228401_at
29028	222740_at
29028	218782_s_at
29028	235266_at
29028	
84816	224509_s_at
84816	1555679_a_at
84816	
5273	
5273	214539_at
6291	207096_at
57673	227920_at
284365	1554222_at
23005	213394_at
23005	1558839_at
23005	
101928784	
101928784	240163_at
101928784	1562682_at
7866	209100_at
7866	211728_s_at
7866	
64112	
200150	242173_at
200150	1563933_a_at
200150	
80124	1556228_a_at
80124	1556227_at
80124	234988_at
80124	219810_at
157313	226661_at
157313	236957_at
157313	
6737	204804_at
7388	202233_s_at
7388	
101410540	
257	207690_at
83729	
83729	210587_at
57396	228751_at
57396	1568836_at
57396	210346_s_at
57396	
57396	241403_at
100505975	237028_at
283514	1560676_at
1022	
1022	211297_s_at
57085	225059_at
57085	1555736_a_at
57085	
57085	238135_at
9791	201433_s_at
9791	
128977	
128977	1553974_at
128977	227086_at
2107	201573_s_at
2107	201574_at
2107	
3753	
388820	
102723475	
102060282	240278_at
55211	219651_at
55211	232985_s_at
55211	
222	204941_s_at
222	204942_s_at
222	
738	
738	217969_at
400084	216209_at
864	204197_s_at
864	204198_s_at
864	
9452	202746_at
9452	202747_s_at
9452	
84905	1553532_a_at
84905	233362_at
84905	240449_at
3274	220805_at
440896	1570388_a_at
440896	1556378_a_at
440896	1556883_a_at
80243	233408_at
80243	228692_at
80243	220732_at
80243	
1052	203973_s_at
219972	226818_at
219972	226841_at
90673	227412_at
90673	227409_at
90673	
90673	229001_at
90809	225287_s_at
90809	
197259	238025_at
197259	
26140	
26140	210129_s_at
26140	203670_at
26140	230872_s_at
26140	230873_at
26140	1555475_x_at
26140	1555474_at
284058	225117_at
284058	
11345	209046_s_at
11345	
155051	1553082_at
155051	
2830	1553507_a_at
2830	214655_at
154872	237271_at
26692	
120	
120	201753_s_at
120	201752_s_at
120	205882_x_at
120	201034_at
101928846	
101928846	1570082_x_at
101928846	1570080_at
10319	232558_at
10319	219407_s_at
23173	212673_at
23173	
84698	1560458_s_at
84698	224370_s_at
84698	
389376	244056_at
85378	225758_s_at
85378	
85378	234308_at
119692	
126006	244751_at
55388	222962_s_at
55388	223570_at
55388	220651_s_at
55388	
9196	221413_at
9196	
23239	212719_at
23239	
6447	203889_at
26257	207451_at
79140	221912_s_at
79140	
79140	219585_at
6809	216985_s_at
6809	209238_at
6809	235483_at
6809	
2639	203500_at
2639	208369_s_at
2639	
6696	209875_s_at
6696	
7730	207417_s_at
7730	
80144	220910_at
80144	226145_s_at
80144	
80144	1552503_at
119694	
8601	210138_at
8601	
8601	1569303_s_at
57010	
57010	1554202_x_at
57010	1554201_at
57010	1552890_a_at
100133991	1557783_at
100499171	
100499171	1569755_at
400668	
389333	
101669764	232799_at
101669764	
128360	
100526830	218317_x_at
100526830	203615_x_at
100526830	209607_x_at
100526830	233334_x_at
100526830	210580_x_at
100526830	222094_at
100526831	218317_x_at
100526831	203615_x_at
100526831	209607_x_at
100526831	233334_x_at
100526831	210580_x_at
100526831	222094_at
3674	206493_at
3674	216956_s_at
3674	206494_s_at
3674	
9925	203026_at
553158	205980_s_at
553158	37117_at
553158	1555162_at
9903	203068_at
9903	
646457	
757	
4314	205828_at
4314	
57185	
57185	225875_s_at
57185	225876_at
57185	214579_at
57185	210267_at
29078	219006_at
29078	227559_at
100132464	
401665	
728656	1553998_at
728656	1560300_a_at
23315	212947_at
23315	
391107	
7351	208997_s_at
7351	208998_at
7351	
1669	207269_at
9194	210807_s_at
9194	207057_at
9194	
9194	241925_x_at
9194	230003_at
9194	241866_at
100270679	1563246_at
7855	206136_at
7855	221245_s_at
3682	205055_at
3682	
7078	201149_s_at
7078	201148_s_at
7078	201147_s_at
7078	201150_s_at
55531	
55531	231930_at
55531	1564787_at
643923	
643923	231930_at
643923	1564787_at
5053	217583_at
5053	205719_s_at
5053	242375_x_at
5053	
387921	236953_s_at
387921	227040_at
387921	239314_at
387921	236122_at
4297	244301_at
4297	1565436_s_at
4297	212076_at
4297	212080_at
4297	212079_s_at
4297	226981_at
4297	212078_s_at
4297	216624_s_at
4297	237350_at
4297	1559856_s_at
4297	
4297	244110_at
3796	
3796	203086_at
3796	203087_s_at
225689	
23220	
23220	212611_at
9701	202791_s_at
9701	202792_s_at
9701	
10865	
10865	213138_at
2273	214505_s_at
2273	201539_s_at
2273	210298_x_at
2273	210299_s_at
2273	201540_at
2273	
3456	208173_at
64395	218458_at
64395	239355_at
64395	234488_s_at
64395	
128408	234045_x_at
64866	218451_at
64866	234932_s_at
64866	1554110_at
64866	
7403	203992_s_at
7403	203991_s_at
7403	203990_s_at
7403	
389827	
164781	242162_at
164781	
84978	230831_at
84978	1569470_a_at
84978	
3163	218120_s_at
3163	218121_at
3163	
26065	
101928687	1557779_at
101929586	1562455_at
2825	214605_x_at
2825	
23624	220638_s_at
319	207262_at
129642	226726_at
129642	213288_at
129642	
64409	227434_at
64409	
2045	229288_at
2045	206852_at
2045	238533_at
2045	1554629_at
7407	
3814	205563_at
131965	232102_at
131965	1553689_s_at
131965	
131965	1553688_at
131965	1557991_at
192134	1552833_at
192134	1552834_at
8705	
5596	
4725	201757_at
441871	
28981	223736_at
28981	219372_at
28981	
100507300	1557565_a_at
100507300	1557564_at
100507300	
102724551	240487_at
196385	
83864	211460_at
425057	211460_at
55209	244691_at
55209	
55209	1569106_s_at
55209	222575_at
55209	221806_s_at
26275	
26275	203711_s_at
26275	213374_x_at
345611	
345611	1563335_at
51191	219863_at
51191	
10022	221091_at
9512	201682_at
9512	
9512	1570542_a_at
6897	201263_at
6897	
6897	240206_at
100303755	228543_at
100303755	228544_s_at
6693	206057_x_at
6693	216981_x_at
6693	
6693	1568964_x_at
6693	206056_x_at
105369261	206057_x_at
105369261	216981_x_at
105369261	
105369261	1568964_x_at
105369261	206056_x_at
79897	
3806	
58492	229000_at
58492	1558673_s_at
58492	
6789	225364_at
6789	236259_at
6789	205411_at
6789	211085_s_at
6789	223746_at
6789	1569791_at
343172	
26119	57082_at
26119	221790_s_at
26119	
54955	218712_at
54955	
104355285	
10247	203790_s_at
10247	
91752	215767_at
102724053	
430	229215_at
430	207607_at
9808	207161_at
3918	207517_at
3918	202267_at
51166	223593_at
51166	
26220	228804_at
26220	215244_at
26220	
26220	1558118_at
26220	1569446_x_at
26220	1569445_at
9986	205333_s_at
9986	
79644	222750_s_at
79644	218800_at
79644	243444_at
81621	217511_at
81621	
81621	221000_s_at
81621	1568598_at
10314	202019_s_at
10314	202020_s_at
10314	
442319	
117155	1553323_a_at
117155	217588_at
117155	1561405_s_at
117155	1561155_at
117155	
57576	
57576	222144_at
343450	244455_at
343450	
123879	239648_at
123879	227333_at
6942	212931_at
6942	
91689	
9240	218224_at
85441	232517_s_at
85441	228230_at
85441	
85441	232787_at
1662	204977_at
1662	
150160	220508_at
253769	235298_at
253769	238074_at
253769	235576_at
253769	
253769	228326_at
10220	216860_s_at
10220	226234_at
10220	226232_at
10220	217498_at
50650	218501_at
50650	
23670	218113_at
23670	
494513	235365_at
494513	
345193	
84552	227204_at
84552	232132_at
84552	224538_s_at
84552	
26279	220423_at
221037	221763_at
221037	230007_at
221037	224933_s_at
221037	241661_at
221037	228793_at
221037	
85235	
388815	239999_at
388815	1559901_s_at
388815	1559412_at
388815	
2643	204224_s_at
135656	231646_at
135656	241137_at
55743	
55743	1561940_at
55743	223931_s_at
55743	218803_at
1535	203028_s_at
1535	
6424	204051_s_at
